7692;Hymmvls;Wuqsrlpgmgghigxgs;16077.2;48.51;28;9;3831;13;10;1650;8658;4
7693;Eilsilx;Nentdqxqfrtdavuyu;18398.4;22.51;3;8;4248;37;3;9118;6488;1
7694;Rdvqqjb;Yugabbufcnoasljsl;19925;30.68;9;5;430;40;10;5942;6413;7
7695;Mvagbju;Ycodxxlfedtllnmiw;11243.6;10.36;11;8;6109;13;10;2380;7417;5
7696;Icvwrfo;Qlpywyulcqysmymxn;18552.5;32.53;31;3;1014;13;8;172;6711;8
7697;Rlsubhb;Wyjorpnrygvjmlbgy;19659.6;38.51;5;1;2990;19;3;9554;2564;9
7698;Syleyxn;Icwaeaxfbnoxtscrj;13642.9;15.36;31;10;1212;48;5;5516;5831;5
7699;Wjsufxg;Kntrdndfjhpnmesaw;15848.2;25.19;8;9;6289;5;9;2732;279;5
7700;Mjpsmah;Vfvwuaiccqpburtmi;19453.9;36;15;11;6910;35;10;3826;8728;9
7701;Qejbicu;Nbldgdoyqbudphwfm;11442.2;35.17;27;2;7554;25;7;5913;7286;9
7702;Ogormov;Nktkwnnoorwpqxvbm;11234.2;11.36;3;8;962;48;7;271;663;10
7703;Nspyppn;Ktniyjkxgqslafcnq;12138.6;50.02;14;6;957;20;1;9914;555;9
7704;Soiecnm;Ktwomduwrqgcsepio;11369.1;7.02;14;11;1440;27;1;9449;4855;5
7705;Tgvncxg;Kqegmccspvvftjifc;10447.4;30.53;42;8;7334;29;9;312;273;3
7706;Qxahdak;Kqofqvqnjxwsgcmle;18337.1;2.53;3;11;371;13;10;679;5693;1
7707;Pgwceib;Qeckpookiqgiuwmeb;10642.6;36.36;16;5;8242;3;9;539;3752;2
7708;Ueqjiyj;Ukfjjyvlynbvhpowv;19331.7;40;17;11;6347;32;4;8917;4580;6
7709;Evfeioq;Nqfwrymhmcwcalysa;10347.8;3.34;42;2;955;24;1;2483;2133;9
7710;Fwxjxka;Fxrlyadgvnmwhxgig;18481.4;33.68;1;8;5918;49;5;1638;9642;7
7711;Kjaiean;Rdbbhvxlbcbqrjaft;19204.8;44.85;21;6;4559;20;6;8851;3103;4
7712;Awxblew;Aqxttiscdwxtlfeiv;11072.1;26.19;3;11;8227;22;8;5165;1457;9
7713;Mylepgu;Hmxnerslkeojrxxbd;18651.8;36.02;5;3;9297;47;9;3649;9635;8
7714;Drdajak;Lqhmsjdkwgcvvosbl;15484.6;35.02;31;7;4598;7;7;1891;6496;9
7715;Knfndpx;Iihrtgqryajmblreq;13255.5;32.02;4;4;854;41;9;2744;5360;7
7716;Itdkyjw;Ycuuxpwyeuawyujfk;18370.6;48.02;17;5;1991;37;1;9892;8271;8
7717;Addqost;Pmrmmkmudgtsdsymk;19741.4;6.51;25;5;3434;42;5;8070;4268;1
7718;Tjbhhil;Lvdbwrxtisqgmrnkw;14781.8;47.36;27;10;1850;42;8;3873;3438;6
7719;Icyrqam;Fsvmbmvtjbvyrueav;12681.2;24.02;39;6;1161;17;6;7006;8733;10
7720;Xufwxxm;Thqlgcwyiynwehttx;10486.9;3.02;24;4;2824;42;6;8512;1135;5
7721;Cvtehpm;Hmtxxdntgfgjuuwoy;10023.8;49.34;42;3;423;14;4;2455;1872;9
7722;Jqebsbp;Mqehjlpvetyinaflh;10284.3;4.34;3;10;5660;9;6;4824;2807;10
7723;Goefqgo;Frajoglwbllxyvvut;11438.6;30.36;34;2;8392;44;9;5499;374;7
7724;Egqnokj;Wmmwpwbdtetksbrjf;10624.8;46.19;28;7;2423;41;4;6165;9745;1
7725;Ymkwvma;Gwhthkitgxwhoyeco;19267;3.19;16;3;1864;10;1;9209;8434;8
7726;Munrymg;Inefgdgmbeleilxyi;18477.3;16.19;42;7;9581;6;6;5562;2795;6
7727;Lkglvhy;Pimnlhytqtctoouir;10595.6;22.34;35;3;3972;6;3;6099;4316;10
7728;Yirwxfv;Bnicaebdybmapgawg;12134.1;36;3;1;951;22;10;9898;855;5
7729;Esepjtd;Alorlskgkpkydlhlh;16395.6;5.36;25;9;4607;31;10;2449;2481;2
7730;Psgcjkq;Xbhpxfmdduskqnbwc;18688.8;4.02;22;8;5135;24;5;2670;6011;5
7731;Xpxcijh;Vrqolwlbdlrlvmkch;13488.5;31.17;14;9;1935;11;5;2252;33;1
7732;Pxlfjas;Woiimbudpfkhgimkq;14318.5;47.19;27;8;4966;7;9;9138;5762;5
7733;Ccfhdap;Iopowmdxaovsgmqlx;14646.1;7.36;12;11;2701;47;7;6340;8112;10
7734;Tulqswf;Xqmdtodmkllpkjagv;19306.3;41.19;22;2;3137;38;3;1736;3577;1
7735;Toweowp;Kigsirtvewnhsajbj;14281.5;10.02;38;4;248;7;4;2378;998;2
7736;Futixvq;Kmtnkkabwqssmpwpl;10993.4;47.36;15;3;8759;40;3;6179;5474;2
7737;Ydemgrb;Pdqqwkqdojtcclbop;10140.6;11.17;40;4;3635;23;1;4951;2926;5
7738;Cqyiggl;Bpyusabvngsdvmdxv;12516.6;43;41;11;5029;30;7;5069;916;7
7739;Wsmwpsm;Fainfijxevphomhqc;13777;6.51;13;5;7682;12;10;7587;9850;8
7740;Rbcbjte;Ftxxmsgrpubfadwjl;12890.2;29.02;31;10;5675;42;5;3890;6505;1
7741;Wmjpymy;Qbuhhgxdokterwwch;10440.1;22.51;8;3;289;33;2;1663;8286;1
7742;Tirrlgg;Uuvtgflsyhryloxfb;16700.1;44.34;31;4;5276;15;5;6642;1231;5
7743;Bgwgqbo;Qyrckvfxsbklhurug;12855.1;23.51;29;1;5133;11;5;7691;1425;2
7744;Bklbxrs;Twgkmldltwnwuaohs;13442.8;38.53;25;5;2210;14;4;3427;4968;7
7745;Onyqqrs;Pgtjkubvjpjbpalys;14182.7;45.34;3;8;4409;39;10;6881;8943;7
7746;Qxvuhvb;Ekwlpekvvkcpoqoks;13284.3;20.53;43;6;4391;28;1;5341;4682;4
7747;Ytsmdfx;Taobnlvxropclemwt;14459.9;49.53;12;6;9722;28;10;3384;9609;6
7748;Sgefnee;Carnlfsigksllbkqx;11184.7;21.53;45;1;2109;26;3;7484;8975;1
7749;Kvvugqq;Sccwnldgjcieynhfv;10696.5;36.02;5;7;4091;19;7;1282;9908;5
7750;Wgecjvd;Siupdbukbieeloktd;19786.5;1.51;14;3;5799;32;3;8210;9094;3
7751;Psceccf;Ptrtbuiyvukrhgdtx;14273.2;43.53;28;9;1659;33;8;9487;1446;3
7752;Mcqnwui;Efdgubfljtaqnhusw;12785.7;20.36;1;4;3230;17;1;9698;1665;7
7753;Vlaolad;Ciuuciefrngpcfrmk;17518.1;28.02;19;8;6186;16;9;7990;2236;4
7754;Isxkffx;Fhqmnjgyfclltrwac;12197.2;4.19;9;6;5469;13;1;4326;1285;2
7755;Gvmcvev;Kkoinlwqmtclabkar;10999.6;15.34;26;4;7263;45;2;9892;6758;8
7756;Fyuduob;Gxmmtviisxlwljsxl;18205.5;46.02;35;8;3333;26;1;3434;829;4
7757;Qbmevyp;Frilssptbuxrprpqm;18303.3;5.34;13;3;389;47;5;5828;8201;6
7758;Dkaroyb;Qjatriydocytnyoal;11850;24.19;44;5;474;46;10;9119;8390;10
7759;Svpexor;Kthiaqjckxforpkkd;14273.4;27.19;36;5;9673;16;9;5276;3948;10
7760;Nrgulbg;Gxnqbmwvnrtupjghu;19257.6;3.68;10;2;2484;16;10;3961;3012;3
7761;Bkeqcvv;Ckgleyjovgstassjg;14160.9;14.34;14;11;3342;1;6;5329;8780;9
7762;Arkhvey;Lrgchkrbfcosydbfb;10155.9;47.85;32;9;7551;2;4;3777;3660;2
7763;Puwnaxk;Hidrfhdqhhaxqncna;12172.3;41.19;34;10;1865;9;5;4653;1321;4
7764;Tktwdbf;Oaiiokyrwioqooyln;10943.5;42;10;10;1611;38;9;1699;2072;9
7765;Vanichw;Ocvlbabyudixoquaj;12220.6;24.51;32;3;4421;19;4;7072;4358;7
7766;Uicspei;Subayrsljuqqeomwa;10346.4;6.17;17;7;8269;1;1;5729;7159;4
7767;Pvdytal;Nxxwviqwkatcxqedc;11902.4;10.85;43;3;5216;23;3;939;5021;3
7768;Jhblekg;Kocvlkclvjtjdotyk;15549.9;5;42;4;2140;15;4;9934;8811;5
7769;Rgiptce;Fqvwfanjvoxchdfab;12492.4;37.17;44;3;5372;34;7;4311;520;9
7770;Onguyhp;Xsbayiltqggpghtbu;19458;8.85;34;1;356;2;1;4660;6024;8
7771;Eptolgk;Ddxiuflnqtmyxbfhe;10064.4;24.19;44;9;7440;33;4;3580;3753;3
7772;Uklyfrb;Kponmlojidywqqrtl;12263.1;30;9;7;6247;30;4;9759;5067;3
7773;Bebrivk;Qtojjmpbcvafanmts;16431;23.68;2;8;2708;41;6;6843;3844;8
7774;Dklvshj;Veicnkpumbvbdykbd;17949.9;1;26;9;727;18;4;9152;4097;9
7775;Nvpeucr;Hdbhpnrbyifdthkji;19520.4;46.36;25;8;8376;42;10;2421;2255;2
7776;Qcegwpc;Ynrkchsuqrwdrmvcf;15751.4;25.34;6;11;333;44;6;7787;9516;8
7777;Qmbtbty;Nonwrjenxeayivdgp;17621.4;12.85;18;9;9662;4;3;8721;5369;9
7778;Gqmpdeh;Vkiwimywiovlpybok;12096.5;17.02;38;11;646;28;1;9929;3250;7
7779;Lxjsqho;Wackpsqmccpleaxee;11776.6;18.34;10;11;8555;48;3;5418;1552;3
7780;Fpyugdn;Oytjhbthvpekwarsd;10247.5;44.51;18;5;2512;25;5;470;61;1
7781;Raunkro;Venubvnypltvypiwm;10989.3;4.68;20;2;2426;26;2;7038;5321;8
7782;Ekqygfv;Jdagokncldshvscxi;18732.7;13.34;5;8;7057;40;2;8644;251;4
7783;Phrydlv;Dgymijytiuwvlppfx;10029.4;3;8;6;7129;36;2;5728;283;10
7784;Kiesdfc;Acajkyaihpdijqonl;13649.3;36.51;10;11;2241;8;6;6902;5168;6
7785;Puwfjla;Ojlwsndicjoukxath;19020.5;6.19;23;8;410;50;2;4103;1044;6
7786;Scrvvks;Atuoumysyjcxemsfp;14226.2;49.53;15;11;3915;35;10;8982;8095;4
7787;Ixeytle;Qykjshhikubxbkmvg;16017.5;14.85;6;11;2131;15;2;1741;2644;1
7788;Odmhwhe;Wcjscgjyrjsxpejdn;14379.6;27;16;2;1648;8;3;1440;5189;2
7789;Agvgifu;Jniutqowxxosrxtko;19260.7;20.19;8;4;3103;32;9;7921;4493;2
7790;Wimgegl;Vrhgswovxxuomdhuw;16461;48.51;16;2;6275;18;3;981;4559;8
7791;Qwvqrxk;Fchauhqhxofyfsbxt;16884.1;42.34;36;3;107;23;4;5238;8633;5
7792;Hmgyxmo;Tjnrqqktqydoygavm;19953.1;44.68;29;2;702;17;9;3113;3694;7
7793;Jidsviv;Ytcptamjmduvkabpv;13945;8;17;3;2473;45;9;7137;2932;8
7794;Lglqpwh;Rhiojpapbkwqwdoku;17225.8;40.17;35;2;1628;5;6;437;138;2
7795;Iwthvta;Stspccluthqxhonuc;16510.2;39.34;15;1;7440;27;5;9727;1998;4
7796;Ioduucw;Dgmghmmpvsejksevg;16600.5;32.85;1;2;4701;1;9;5029;2636;7
7797;Bfmpusb;Chsjjwlmvjnvehblk;12390.8;42.36;11;9;7690;36;5;9820;7498;2
7798;Hnrmsdh;Bslfhyjwqtxvoqpkq;16303.7;51.19;14;2;7829;43;3;9387;5539;1
7799;Rqvgtbb;Ikqpfwtaxevsmfnlr;12372.7;43.19;4;2;2757;49;5;925;2177;8
7800;Guhsuhn;Gxqastlpmfsfdlnpl;12303.2;30.02;12;3;3901;40;2;1466;5376;6
7801;Gphiqvk;Tentvxsfrtpegeiko;12965.6;9.19;33;1;5827;8;3;104;8992;2
7802;Uarqriw;Qbutxrckyeqrksepq;11104.8;45.53;44;8;2289;21;10;9356;9610;4
7803;Intsyfx;Gkkycbebequjclioe;15817.6;40.02;25;7;1642;30;2;1078;549;10
7804;Vgqpxaf;Kmbsrkxgmouksmjtw;10247.6;30.85;18;9;3152;16;9;1741;778;4
7805;Rqbolqs;Lycxspqinjejsjqpn;14838.3;14.53;2;9;420;26;1;1432;278;2
7806;Jvvfgax;Eyelgevdfaswnkpij;11408;14.85;42;4;5439;14;4;766;2368;6
7807;Uoohjqu;Fqnteclhpyrtqeulm;11037;16.19;29;4;5648;45;5;63;3451;3
7808;Lwjaqxc;Icgosiuldedgwfmnp;18034.6;19;7;4;7686;18;5;6227;2844;4
7809;Qehsuxq;Gvkgpauoqrhgbgkkk;17192.3;20.85;14;1;32;42;9;2578;7615;8
7810;Nifcwpw;Csyncrtrhastfxdqq;15571.6;17.34;26;6;2065;45;7;21;1862;2
7811;Idjtqjw;Whdyvjvxllbpsvcom;14285.9;13.17;12;7;4249;12;3;4172;3507;10
7812;Jrhokyf;Sstqjptjgrtyjbgnf;11122.8;43.34;3;3;9985;26;5;4065;4807;2
7813;Ejchyvi;Pqbmisdsdhesaovka;17137;50.51;2;6;6182;11;2;1515;1979;6
7814;Wqptebw;Rwmmdcmxgfrnjxhrl;10801.6;27.19;41;6;4329;20;3;9542;1038;3
7815;Pxblyjg;Otngpgphjsleulagk;11792.6;30.19;45;9;4;6;8;8290;2030;8
7816;Cgxtwsf;Tqlmycpwqveburcru;15876.8;15.85;22;3;9409;18;1;875;2156;5
7817;Iyfpgoa;Jfcbsxbrbyakhgxmo;18284.8;41.19;8;9;8071;46;1;6968;8698;5
7818;Mctfvtu;Kitjkfppkivnpdpqm;10021.9;3.17;2;6;6934;15;10;5927;1831;7
7819;Egmjyft;Lmhhjncgrttlbhfpa;12805.9;31.36;39;10;9892;34;6;9144;2046;8
7820;Kexdjiy;Kipvftyhnxjhfkulv;19183.3;35.85;32;6;2455;41;6;6471;571;5
7821;Qsffvou;Yjrkowvcqhqqrbwox;17600;32.68;18;11;518;9;5;8895;3247;8
7822;Mqrflhi;Avxblefuhjtcuedti;18727.2;2.85;23;11;5690;26;10;8284;964;8
7823;Uovkttr;Yfrqimgmvdvdgclow;13035.7;8.51;38;6;9401;25;1;8544;3459;8
7824;Ynrxbvh;Vekupxcjxsqoovgeu;17021;22.34;29;9;693;15;6;5338;6182;9
7825;Lehuhoe;Qwfrbkdoymjrioqhx;13976.5;36;13;8;9746;26;7;9587;3641;3
7826;Xdfldsk;Ivjvkmsbjrjjyofai;10783.3;30.02;39;1;1606;2;9;9786;2341;7
7827;Jlkqmpw;Hibvofvluqnneiika;11106.5;48;4;5;1093;50;7;33;8847;7
7828;Xtqhmfx;Cdhfogfrcaomgkfsy;11319.3;33.02;8;3;3788;48;1;4344;733;3
7829;Xunrqrq;Wsfpxxkhtyfjfvwwp;10616.7;45.17;4;1;3020;12;8;762;3466;7
7830;Ydankxv;Ludxjtugepobuevrp;13590.2;17.85;30;2;4987;1;9;4310;8380;5
7831;Gikwobp;Jtcqejpnxcerhwuaq;14770.1;24.36;23;1;6999;31;2;4896;7554;2
7832;Vaaulho;Wqqtyvfppakgrbwia;16821.4;47.53;43;4;9132;20;1;8760;2914;9
7833;Gbsfvjr;Pqyjwbxvhnvrotuuj;15312.4;30.68;24;1;9975;9;10;5738;2580;7
7834;Unkbrgp;Ttrtevhhkuvlneqkx;11110.2;46.36;35;11;6762;25;9;758;1336;3
7835;Kwcukyp;Pqdwhhapketphhlhk;11173.8;39.85;27;8;7186;17;8;2641;2558;9
7836;Jyspcoj;Hkwxuqsnaiyethqbx;16879.4;19.68;27;5;5942;24;2;589;1382;7
7837;Jgeocik;Ydulbrsrvincmkqsp;18359.2;45.85;26;4;6706;20;5;7142;6294;5
7838;Skgyftj;Qwntibyecftqpwluq;10730.4;30.53;23;1;884;41;5;1389;172;7
7839;Dutvfqy;Lugxpiokxhkpvrkbu;14783.4;35.34;45;11;6613;34;3;8714;4563;8
7840;Cpluncg;Rqbhdixewtceylukv;10322.2;46.53;32;3;3820;24;3;6732;8234;3
7841;Upkvxww;Rchwajyxuagrapagp;11120.1;25.34;16;11;4335;31;3;4628;1618;2
7842;Mrwqlql;Mapgthpdgltkqtqfu;12891.4;21;25;2;4586;22;9;7218;1880;3
7843;Jinnuut;Knnwnrdkwqcecicmg;19358.6;18.68;37;3;932;20;10;6671;3331;5
7844;Fwcooch;Aedgictbrpuowuvum;13843.2;49.68;15;3;2382;32;6;1788;958;6
7845;Eygiaok;Fhlhwiysmaveaiaji;11835.1;42.51;13;5;1406;3;1;890;5817;3
7846;Thvlnhq;Hfwssrtwsmdqsjdhy;12412.8;2.34;19;9;3549;47;7;5274;8349;4
7847;Hptrgru;Vcqbpkpionkfefbqe;14169.1;26.36;6;8;4413;4;2;9734;4542;10
7848;Chjluoo;Mllwyktdhcopvskif;19502;20.36;42;9;2590;5;10;9600;373;8
7849;Kkegdve;Ypkbgplrirxogegot;10770.2;3.68;6;4;5217;20;3;8299;6669;5
7850;Yccbryy;Pjuiymlmcgvkqikig;11531.3;28.17;33;3;5998;7;3;6761;2156;4
7851;Agsgwoi;Qsgpxthspcynvjosg;11499;17.51;10;2;7442;50;4;1891;5590;6
7852;Cdufclo;Aikmpxwcklywjmrrm;12649.7;30.68;13;5;5308;33;10;975;7485;8
7853;Fwlsdod;Opuclixivodneyewo;14312.2;45.68;22;8;377;44;7;7693;5933;5
7854;Fsevrxd;Mbtautoenrnlbhnbv;17827.4;15.34;37;2;189;28;7;2627;1735;1
7855;Gxqdnfg;Wmcswywnjmlmjoihi;14570.4;9.85;32;4;1685;20;2;4988;746;3
7856;Kdogbxi;Sumsfxolgjrmkgtyl;10495.3;47.51;32;11;2010;14;9;1388;8218;4
7857;Dbskbxa;Gjomqocmmlnlfspnt;15241.5;6.51;25;2;5671;25;10;3318;4075;1
7858;Kachiow;Eqsdiikemhsxnbdck;15542.1;43.02;18;10;653;19;5;3424;7165;3
7859;Iyxoheh;Yionraiqgionijqcx;17807;36.17;22;10;1414;22;4;8133;9726;9
7860;Mcscymm;Rumtqxumttvqyqmmr;13432.5;18.51;7;10;1192;6;4;3164;6875;9
7861;Efvofnu;Dlrmxpawnvjfavakv;10653.4;39.36;34;4;3691;29;10;6073;968;3
7862;Ivfiaei;Wwuespjkniljclglm;18627.5;38.34;40;10;8446;1;8;7634;9809;10
7863;Qjtfwei;Xrbxtuumbbjaxtuco;16468.3;7.68;22;2;4838;18;8;2644;705;5
7864;Trydkjw;Vxhiogtfvwltleywc;19136.8;35.36;44;6;151;14;7;9798;1938;9
7865;Shngllc;Etaxacxbpgdwkaxdc;17760.8;37.85;31;10;3863;37;7;156;1685;2
7866;Kjgfoyt;Ugkugrunvjpcgxknw;15890.7;41.68;35;1;5248;20;4;3232;8099;6
7867;Humdvie;Yqbgmfaiwplklafox;10740.8;47.34;19;2;8198;8;7;829;2100;3
7868;Bjpltil;Mjtrosrjrmgakaohl;14955.3;11.17;5;11;6937;24;3;9821;2927;8
7869;Flfvspx;Drwcerhppjonwxqnp;10745.3;6.02;44;6;2076;37;6;149;5059;8
7870;Llliaxu;Wfanqlahqfhffsbjo;12331.5;44.53;16;3;230;23;9;5390;7173;8
7871;Wgtbqpk;Bolaeskitwpsyvdji;12597.4;42.34;11;9;2632;5;8;8166;681;7
7872;Fpyodmk;Feeksqcblgixeignr;18183.9;19.02;31;6;3823;36;8;2823;3429;5
7873;Mhpwrjn;Ilcqvtuhyyqvkvqnv;17631.1;47;1;11;4779;22;7;9351;8851;9
7874;Wfhmvqa;Fwpexcvqswewsehyy;13237.5;4.34;15;4;6912;27;1;8657;2966;2
7875;Fjwwkrt;Mygqniwykkbdscqmr;18838.2;7.85;15;10;5499;19;2;1011;3344;4
7876;Ambcdxa;Lqvbpxftrswbvggee;11208.7;40.85;29;3;9257;1;4;1625;9027;9
7877;Ahswtop;Oaqshqusneictxdcq;13311.2;35.02;24;1;5844;2;2;4105;5541;7
7878;Jchgovh;Qusmvnlidikdtrauf;17214.1;3.51;41;11;6190;41;8;206;3545;4
7879;Jeoibtc;Wjmlqdjccpfbmadph;11766.3;8.53;11;1;1714;48;5;2618;139;10
7880;Clidgiw;Qxlgingllbtnpjape;17323.3;26.36;10;2;1336;23;8;6599;3098;10
7881;Kmnehaq;Istjpmxpgdhlgywjs;17470.7;44.68;24;11;9593;34;10;8734;3660;5
7882;Cwkjors;Xetqghsowdlrdghdv;19642.6;37;28;6;4275;18;8;5851;430;1
7883;Gylkkuq;Tgiksxbytnyxsfhqu;16708.6;12.51;21;9;6141;11;1;9776;2826;1
7884;Ybjuwrd;Xpyomuslwirtdydpk;10343.4;9.17;11;9;5294;20;7;1239;6445;5
7885;Qusiede;Ymjoviujsbdpqtuoi;17621.6;16.17;21;9;3194;18;6;493;5720;8
7886;Ijtsfos;Fjuylscuydnmurxtu;10179.9;13;38;10;5710;28;7;3916;998;7
7887;Osmxfna;Fegdrshgrxfxupdiq;11625.8;18.02;24;9;3854;39;2;9897;5583;7
7888;Bsutjki;Ftxqykgblnhwjpqdm;13175.6;33.68;7;3;6971;22;9;9246;315;7
7889;Gxyntfd;Toaullatguyhikhef;13201;18.68;26;11;3529;22;6;41;5706;1
7890;Yrpqwhl;Ekneclitovdxiptks;12387.1;8.85;44;8;241;11;4;1255;8738;2
7891;Xctewfp;Wjijmebfpaklxdgto;11216;27.19;44;4;8068;9;1;6586;4186;4
7892;Cvqjpph;Lksiqxrsmsuxwhjcf;17441.3;21.02;11;9;2001;11;1;9473;1574;3
7893;Hnuktjj;Rsptesqkfivgscdxa;17962.7;27.85;34;3;215;50;3;1929;8706;1
7894;Dclnsib;Wexfqdnoxfvqimdnk;15063.8;23;8;5;9678;30;3;3727;3956;2
7895;Mkhphlg;Edvnmddincqhhbdhs;19310.3;16.85;37;1;402;22;3;6729;2252;1
7896;Pfqssqp;Jvpenbcsjcyfwllem;12046.8;40.19;45;7;6512;24;6;8101;8494;7
7897;Hqvpybs;Smjhhpvamfmducvkf;15767.5;34.68;26;10;2469;38;8;2304;547;4
7898;Bkbbijy;Tukvlnraffjqbqjfc;14626.2;8.17;7;3;3684;43;6;3915;1260;7
7899;Rflofim;Xtrxccnblhuismkfc;13596;47.68;11;11;1576;49;10;5434;1495;2
7900;Nchtcdu;Sqjlujdmlyhieavqi;17275.6;34.51;10;2;3993;26;6;7422;390;2
7901;Bnkhkel;Qdxpxebnqspvkxqhh;10224.2;33.17;35;11;7043;41;4;3861;812;1
7902;Iajmwgb;Tqctmisrdmjivgcmh;18157.8;31.85;3;2;7717;48;8;1599;7498;8
7903;Baotkwn;Jqruccbukddqeptwk;16325.4;9.02;30;6;3367;40;3;8211;1355;3
7904;Eaintda;Xxhalupitwyskrxkw;11646.7;31.51;8;9;15;25;7;9714;8940;7
7905;Tngmjck;Cjkcrxierwgdvjumi;17715.1;6;16;8;7412;9;5;7388;5248;3
7906;Fcvukst;Dahdwywrrwvykulmt;17495.1;14.85;8;2;4978;17;1;8704;9250;7
7907;Tfbldjw;Xrdikwfmwpquhfsgl;10095.1;15.51;39;8;2080;6;7;4217;3098;7
7908;Miykjna;Mtqjfpcsfyvvyhtis;16017.7;44.85;7;10;5696;36;5;7094;9524;5
7909;Hxxefos;Wtvpdrjfnboyyjoyf;18082;49;14;2;6;37;1;105;7086;4
7910;Kdhhgdq;Ahxgcxmtrxilbqpbi;17153.1;8.34;33;1;8188;27;4;1476;6290;10
7911;Aobhoym;Pjsgwjpcxmnxhhqev;11958.8;17.68;33;11;4341;35;10;6736;8373;4
7912;Awgplfi;Lxlvyljakitxcqmxw;12140.9;45.51;29;4;7967;44;4;7087;845;3
7913;Pwcvmcb;Hhqeyfjkjiimujilk;19372.2;2.68;43;1;1709;3;6;2755;8377;9
7914;Xdxhvte;Vyhcihhmqysxbpxmj;16298.5;8.51;14;6;3236;37;7;3103;6317;3
7915;Dklndiq;Elgxqtjlxyygfmcfn;17510.3;35.51;2;8;5653;29;9;8125;8843;10
7916;Ycdmucb;Rgapnlkpqnhkgdtdo;12297.5;17.53;12;2;4732;10;3;2481;729;1
7917;Phmnnst;Ormrcmgswbihcqvjm;15753;28.34;45;11;2248;44;3;9005;6848;3
7918;Pgwrafw;Gseikqmrttsohoxld;19435.2;12.34;30;6;955;16;3;982;2882;10
7919;Uyejuwg;Tixaxpwtldswvhvmk;10514.3;49.68;25;7;2803;28;3;294;4752;4
7920;Ecltdqm;Yitauggfmdpxxsocp;17858.6;40.51;5;4;665;43;4;2434;2985;8
7921;Jqdpubs;Ikfejiykekckyjtbn;18847.2;12.17;23;7;1065;48;1;5934;4470;5
7922;Dogkihx;Dsbluvgqxgvcavsok;17737.7;38.85;35;9;6306;47;8;2111;1188;10
7923;Kwuawiq;Bmjxjfbigirjvssfi;18710.1;3.36;38;10;2415;42;10;7952;7314;4
7924;Xxdiljx;Ibmlymmgvmjsmexwt;11675.9;50.34;36;9;5767;4;10;1255;2574;3
7925;Daitbwt;Ooafhmprelqxgjqnj;13531.9;31.19;6;4;337;23;2;42;2618;5
7926;Kxmiisg;Ratmgdijvyfasgrmt;12080.3;35.51;5;2;1850;26;6;6957;4947;3
7927;Vufttmo;Atgyoqhjmuqhyuqaa;10665.8;18.51;18;1;587;10;5;2479;6212;8
7928;Uqhchuv;Lirtyshfuprbqdljf;15587.5;8;24;3;6069;23;3;1653;4792;1
7929;Yvkwkil;Wmcldbyflkfqmboup;13090;26.53;33;8;1840;7;7;5589;2334;6
7930;Axfmjqx;Blsvidykaaotohink;13733.3;26.51;24;10;3540;20;9;9943;481;9
7931;Iaksvyy;Bbkqwepwifrlltkkc;19878;27.85;33;1;8678;39;1;1784;3063;1
7932;Ffttaxj;Oymycefmxkwdhephv;11106.7;34.36;29;11;3895;14;7;1377;7049;9
7933;Wbdmluk;Rpkganssntkfrkjda;15021.3;11.68;7;2;2120;46;7;2758;6723;9
7934;Vnjctbi;Ltmkrjfotgtlwbqxd;19095.3;25.34;37;1;6513;4;7;2689;2509;10
7935;Osgicvv;Wxxkxwoikxqecjkug;16101.8;21.02;30;2;179;36;10;6945;1675;7
7936;Pnjfmmf;Hwvswxqvqyvbxhvde;10748;15.53;24;8;4715;12;10;927;5281;1
7937;Ecygrmq;Pcsfrsyunujinrrfg;12361.2;23.34;1;6;2746;7;1;7681;9514;2
7938;Fndoroe;Ohngkgcdqkiegfnvj;17612.4;28.68;21;10;258;16;9;1729;4858;7
7939;Uymkxfb;Tpddkuecmyhfhwvti;14975.8;28.17;4;7;7570;45;3;4383;7681;4
7940;Xttiwxg;Loqvaaesusnkcallf;15538.2;40.02;16;11;1252;29;6;645;5730;6
7941;Bcumray;Jgrlasrjbtqekgupv;18845.7;2.17;28;1;4406;6;5;2299;1924;10
7942;Dfrgygv;Ayamteliquuukding;13117.1;13.51;15;5;5480;23;7;3451;712;4
7943;Xrgcecv;Nkchjmaanouxnjind;13822.2;39.51;32;4;884;27;1;182;4331;6
7944;Xeiemut;Fewjcvpgbhapkebgr;11222.4;10.85;33;11;339;8;2;4584;1357;3
7945;Kkcgfek;Chdxqejcoxyvwpbxt;11936.9;17.36;33;2;2078;42;3;1000;6754;2
7946;Ypkbden;Ivevgedljitngclae;12387.8;18.34;36;6;1587;36;1;7348;3944;7
7947;Hkgkmqu;Jpdgowrplwhuuodvk;11275.3;41.51;18;11;7338;20;2;9500;3194;9
7948;Rntulko;Fengvivxnbjaicjpa;18546.4;30.68;28;5;8712;25;6;5452;5315;10
7949;Dowhwkb;Teoajuiufwdrskqte;19698.3;37.51;21;6;8051;20;10;3871;2485;7
7950;Ntjsjwc;Ytmpmvlmuhqbqwrww;14775.3;20.68;1;2;1862;15;1;3729;9820;2
7951;Vnskahr;Owwcxtrfdtfuqgxwp;11374.7;47;25;11;2662;50;7;7045;8878;4
7952;Anyvevs;Nccqxlxnxnrirvwhi;14579.2;14.17;19;2;2645;49;9;6167;9508;5
